City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
611,Tarabuco,-19.1667,-64.9167,50.95,97,91,3.33,BO,2021-01-15 02:18:25
612,Egvekinot,66.3167,-179.1667,-7.35,90,81,9.04,RU,2021-01-15 02:18:25
613,Kununurra,-15.7667,128.7333,93.2,59,71,11.5,AU,2021-01-15 02:18:25
614,Kodinsk,58.6881,99.1844,-1.41,88,100,13.76,RU,2021-01-15 02:18:25
615,Moche,-8.1711,-79.0092,70.79,81,100,6.93,PE,2021-01-15 02:18:25
616,Chulman,56.8479,124.9104,-25.85,81,88,1.39,RU,2021-01-15 02:18:25
617,Itamaraju,-17.0392,-39.5311,70.77,95,0,1.21,BR,2021-01-15 02:18:25
618,Kieta,-6.2167,155.6333,85.98,61,100,4.14,PG,2021-01-15 02:18:25
619,Sungaipenuh,-2.0833,101.3833,74.84,60,90,0.74,ID,2021-01-15 02:18:26
620,Asau,46.4333,26.4,27.0,93,90,4.25,RO,2021-01-15 02:18:26
621,Zhigansk,66.7697,123.3711,-42.45,79,9,3.6,RU,2021-01-15 02:17:54
622,Polis,35.0367,32.4264,60.8,55,75,20.71,CY,2021-01-15 02:18:26
623,Manthani,18.65,79.6667,62.83,58,1,1.07,IN,2021-01-15 02:18:26
624,Zafra,38.4167,-6.4167,36.0,86,3,3.0,ES,2021-01-15 02:18:26
625,Nova Olinda Do Norte,-3.8881,-59.0942,75.42,96,100,0.92,BR,2021-01-15 02:18:26
626,Aboso,5.3617,-1.9473,74.16,95,12,1.16,GH,2021-01-15 02:18:26
627,Placido De Castro,-10.3353,-67.1856,72.64,96,79,2.01,BR,2021-01-15 02:18:26
628,Zhangye,38.9342,100.4517,17.22,94,100,2.19,CN,2021-01-15 02:18:26
629,Longhua,23.6137,114.1919,66.31,28,3,1.28,CN,2021-01-15 02:18:26
630,Flinders,-34.5833,150.8552,81.0,66,17,4.0,AU,2021-01-15 02:18:27
631,Ishigaki,24.3448,124.1572,71.6,60,20,11.5,JP,2021-01-15 02:18:27
632,Mildura,-34.2,142.15,68.0,42,90,16.11,AU,2021-01-15 02:18:27
633,Biak,-0.9131,122.8766,82.9,72,95,0.34,ID,2021-01-15 02:18:27
634,Kharovsk,59.9642,40.1912,-6.65,91,100,6.46,RU,2021-01-15 02:18:27
635,Barra,-11.0894,-43.1417,73.22,88,100,2.98,BR,2021-01-15 02:16:29
636,Acarau,-2.8856,-40.12,78.01,81,21,11.9,BR,2021-01-15 02:14:53
637,Wyoming,43.0002,-107.5009,24.01,47,0,5.01,US,2021-01-15 02:18:27
638,Pangkalanbuun,-2.6833,111.6167,74.52,96,100,2.06,ID,2021-01-15 02:18:27
639,San Policarpo,12.1791,125.5072,80.73,81,100,9.01,PH,2021-01-15 02:18:27
640,Ambulu,-8.345,113.6058,81.57,79,100,5.73,ID,2021-01-15 02:17:42
641,Springbok,-29.6643,17.8865,58.15,82,44,5.3,ZA,2021-01-15 02:18:28
642,Codrington,-38.2667,141.9667,59.94,57,42,27.31,AU,2021-01-15 02:18:28
643,Zeya,53.75,127.2667,-17.39,82,0,1.48,RU,2021-01-15 02:18:28
644,Pell City,33.5862,-86.2861,43.0,87,40,5.88,US,2021-01-15 02:18:28
645,Durusu,41.3053,28.6767,37.99,93,75,9.22,TR,2021-01-15 02:18:28
646,Seymchan,62.8833,152.4333,-29.34,82,100,1.74,RU,2021-01-15 02:18:28
647,Galveston,29.3669,-94.9669,61.0,51,1,10.36,US,2021-01-15 02:15:18
648,Dinguiraye,11.3,-10.7167,64.8,24,1,2.82,GN,2021-01-15 02:18:28
