City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Axim,4.8699,-2.2405,78.58,88,0,6.67,GH,2021-01-10 05:13:42
296,Noumea,-22.2763,166.4572,82.4,83,90,4.61,NC,2021-01-10 05:13:42
297,Cidreira,-30.1811,-50.2056,76.95,80,0,18.07,BR,2021-01-10 05:13:42
298,Clyde River,70.4692,-68.5914,5.0,92,90,12.66,CA,2021-01-10 05:11:30
299,Kruisfontein,-34.0033,24.7314,69.01,70,9,1.01,ZA,2021-01-10 05:13:42
300,Lata,40.1629,-8.3327,41.0,78,44,7.0,PT,2021-01-10 05:13:42
301,Astana,51.1801,71.446,8.6,78,0,20.13,KZ,2021-01-10 05:12:57
302,Keti Bandar,24.1447,67.4497,67.42,26,0,18.88,PK,2021-01-10 05:13:43
303,Ramhormoz,31.28,49.6035,44.6,81,0,2.13,IR,2021-01-10 05:13:43
304,Vanderhoof,54.0166,-124.0198,27.07,96,100,7.56,CA,2021-01-10 05:13:43
305,Anzhero-Sudzhensk,56.081,86.0285,6.8,78,90,13.42,RU,2021-01-10 05:13:43
306,Vung Tau,10.346,107.0843,79.05,66,47,7.52,VN,2021-01-10 05:13:43
307,Kalmunai,7.4167,81.8167,78.42,86,100,11.56,LK,2021-01-10 05:13:43
308,Atambua,-9.1061,124.8925,83.17,75,98,4.23,ID,2021-01-10 05:13:43
309,Taltal,-25.4,-70.4833,63.57,76,2,2.24,CL,2021-01-10 05:10:20
310,Saint Anthony,45.0205,-93.218,19.4,86,90,4.65,US,2021-01-10 05:13:44
311,Tabuk,17.4189,121.4443,70.38,76,82,9.51,PH,2021-01-10 05:13:44
312,Pangnirtung,66.1451,-65.7125,6.76,86,100,0.11,CA,2021-01-10 05:13:44
313,Sept-Iles,50.2001,-66.3821,23.0,68,0,11.5,CA,2021-01-10 05:13:44
314,Cayenne,4.9333,-52.3333,73.4,100,75,11.5,GF,2021-01-10 05:13:44
315,Talalayivka,50.9578,31.9209,30.6,95,100,11.34,UA,2021-01-10 05:13:45
316,Arroio Grande,-32.2375,-53.0869,68.2,95,32,7.78,BR,2021-01-10 05:13:45
317,Sovetsk,55.0839,21.8785,26.06,98,94,2.86,RU,2021-01-10 05:13:45
318,Zgierz,51.8556,19.4062,32.0,93,90,5.75,PL,2021-01-10 05:13:45
319,Beyneu,45.3167,55.2,28.27,90,44,12.06,KZ,2021-01-10 05:13:45
320,Vila Velha,-20.3297,-40.2925,77.0,88,40,6.91,BR,2021-01-10 05:13:45
321,Helong,42.5397,128.9972,11.35,77,13,7.63,CN,2021-01-10 05:13:45
322,Lusambo,-4.9667,23.45,66.99,95,43,0.65,CD,2021-01-10 05:13:45
323,Bontang,0.1333,117.5,84.74,72,17,4.88,ID,2021-01-10 05:13:45
324,Victoria,22.2855,114.1577,59.0,34,96,1.01,HK,2021-01-10 05:10:46
325,King City,36.2127,-121.126,48.0,25,70,4.09,US,2021-01-10 05:13:37
326,Bilibino,68.0546,166.4372,-27.02,82,43,0.98,RU,2021-01-10 05:13:46
327,Yaan,7.3833,8.5667,70.93,65,22,2.75,NG,2021-01-10 05:13:46
328,Shimoda,34.6667,138.95,46.4,39,20,6.91,JP,2021-01-10 05:13:46
329,Majene,-3.5403,118.9707,86.05,67,43,5.17,ID,2021-01-10 05:13:46
330,Puerto Del Rosario,28.5004,-13.8627,59.0,67,0,10.36,ES,2021-01-10 05:13:46
331,Honningsvag,70.9821,25.9704,22.44,93,4,28.3,NO,2021-01-10 05:13:46
332,Half Moon Bay,37.4636,-122.4286,51.01,87,20,6.91,US,2021-01-10 05:12:27
333,Sesheke,-17.4759,24.2968,68.86,89,100,1.41,ZM,2021-01-10 05:13:47
334,High Level,58.5169,-117.136,14.0,92,1,3.44,CA,2021-01-10 05:13:47
335,Ozernovskiy,51.5,156.5167,23.07,86,100,22.73,RU,2021-01-10 05:13:47
336,Nicolas Bravo,18.45,-88.9167,59.67,92,0,2.06,MX,2021-01-10 05:13:47
337,Grand Gaube,-20.0064,57.6608,82.0,78,2,7.0,MU,2021-01-10 05:13:47
338,Rizhao,35.4275,119.4553,32.11,72,10,14.07,CN,2021-01-10 05:13:47
339,Narsaq,60.9167,-46.05,42.8,39,75,25.32,GL,2021-01-10 05:13:47
340,Atasu,48.6814,71.6433,7.34,90,100,8.14,KZ,2021-01-10 05:13:47
341,Sarangani,5.4033,125.4636,83.01,78,28,13.58,PH,2021-01-10 05:13:47
342,Suslovo,56.2167,88.1167,7.41,95,100,13.8,RU,2021-01-10 05:13:47
343,Shancheng,34.7953,116.0817,38.01,52,49,7.47,CN,2021-01-10 05:13:47
344,Ambilobe,-13.2,49.05,80.55,81,12,1.14,MG,2021-01-10 05:13:47
345,Rapid Valley,44.0625,-103.1463,28.4,93,90,6.91,US,2021-01-10 05:13:48
346,Ixtapa,20.7,-105.2,66.9,84,33,2.55,MX,2021-01-10 05:13:48
347,Songjianghe,42.1859,127.479,5.29,83,100,6.71,CN,2021-01-10 05:13:48
348,Yeppoon,-23.1333,150.7333,84.2,51,90,13.8,AU,2021-01-10 05:13:48
349,Whitehorse,60.7161,-135.0538,24.8,80,90,17.27,CA,2021-01-10 05:13:48
350,Bonavista,48.6499,-53.1147,32.0,100,96,7.09,CA,2021-01-10 05:13:48
351,Hovd,48.0056,91.6419,-0.92,80,0,2.91,MN,2021-01-10 05:13:48
352,Vredendal,-31.6683,18.5012,61.99,78,0,1.68,ZA,2021-01-10 05:13:49
353,Batagay,67.6333,134.6333,-22.52,86,100,1.95,RU,2021-01-10 05:13:49
354,Vyyezdnoye,55.3815,43.7864,20.19,97,100,7.92,RU,2021-01-10 05:13:49
355,Indianola,41.3581,-93.5574,21.99,86,90,5.75,US,2021-01-10 05:13:49
356,Griffith,41.5284,-87.4237,23.0,100,1,1.12,US,2021-01-10 05:13:49
357,Mayo,38.8876,-76.5119,39.2,60,1,8.05,US,2021-01-10 05:13:49
358,Koraput,18.8167,82.7167,78.91,27,49,2.89,IN,2021-01-10 05:11:09
359,Coahuayana,18.7333,-103.6833,69.12,85,7,2.89,MX,2021-01-10 05:13:49
360,Burns Lake,54.2331,-125.7533,24.8,93,100,3.44,CA,2021-01-10 05:13:50
361,Huarmey,-10.0681,-78.1522,70.12,86,60,5.82,PE,2021-01-10 05:13:50
362,Cedro,-6.6067,-39.0622,74.89,78,85,5.7,BR,2021-01-10 05:13:50
363,Lujan,-34.5703,-59.105,73.0,77,0,4.0,AR,2021-01-10 05:13:50
364,Haines Junction,60.7522,-137.5108,17.6,93,100,2.3,CA,2021-01-10 05:13:50
365,Hohhot,40.8106,111.6522,8.6,52,0,4.47,CN,2021-01-10 05:10:40
366,Mackay,-21.15,149.2,75.2,94,75,17.27,AU,2021-01-10 05:13:50
367,Stornoway,58.2093,-6.3865,35.01,86,75,5.75,GB,2021-01-10 05:13:51
368,Ailigandi,9.2333,-78.0167,78.62,82,81,3.04,PA,2021-01-10 05:13:51
369,Rodos,36.4408,28.2225,61.0,88,20,3.44,GR,2021-01-10 05:13:51
370,Bayevo,53.2833,80.7667,9.59,91,100,19.51,RU,2021-01-10 05:13:51
371,Saint-Francois,46.4154,3.9054,30.0,80,75,8.05,FR,2021-01-10 05:13:51
372,Kavieng,-2.5744,150.7967,85.78,66,96,3.78,PG,2021-01-10 05:13:51
373,Sur,22.5667,59.5289,68.05,35,0,14.27,OM,2021-01-10 05:13:51
374,Katsuura,35.1333,140.3,45.0,39,20,5.75,JP,2021-01-10 05:13:51
375,Wamba,8.9333,8.6,67.28,26,55,1.59,NG,2021-01-10 05:13:52
376,Henties Bay,-22.116,14.2845,68.0,81,100,3.0,NA,2021-01-10 05:13:52
377,Maarianhamina,60.0973,19.9348,30.2,86,90,5.75,AX,2021-01-10 05:13:52
378,Husavik,66.0449,-17.3389,19.4,58,90,11.5,IS,2021-01-10 05:11:11
379,Karasburg,-28.0167,18.75,67.03,38,8,7.7,NA,2021-01-10 05:13:52
380,Roald,62.5833,6.1333,35.6,69,20,20.71,NO,2021-01-10 05:13:52
381,Canberra,-35.2835,149.1281,89.01,23,40,8.05,AU,2021-01-10 05:10:19
382,Tomatlan,19.9333,-105.25,68.61,82,31,3.13,MX,2021-01-10 05:12:01
383,Channagiri,14.0333,75.9333,77.13,62,27,6.96,IN,2021-01-10 05:13:52
384,Hervey Bay,-25.2986,152.8535,79.0,72,99,8.99,AU,2021-01-10 05:13:52
385,Kiruna,67.8557,20.2251,15.8,92,90,6.91,SE,2021-01-10 05:13:53
386,Cheyenne,41.14,-104.8203,24.8,86,90,3.44,US,2021-01-10 05:10:55
387,Codrington,-38.2667,141.9667,74.95,58,100,11.34,AU,2021-01-10 05:13:53
388,Tottori,35.5,134.2333,37.4,65,40,5.75,JP,2021-01-10 05:13:53
389,Juneau,58.3019,-134.4197,37.4,75,90,21.85,US,2021-01-10 05:10:56
390,Asau,46.4333,26.4,28.4,100,20,3.44,RO,2021-01-10 05:13:53
391,Malayal,7.208,121.942,84.2,79,75,8.05,PH,2021-01-10 05:13:53
392,Chara,56.9064,118.2631,-5.64,80,100,2.95,RU,2021-01-10 05:13:53
393,San Juan,-31.5375,-68.5364,80.35,45,1,2.51,AR,2021-01-10 05:11:40
394,Pisco,-13.7,-76.2167,68.0,88,0,6.91,PE,2021-01-10 05:09:10
395,Changchun,43.88,125.3228,10.4,61,0,8.95,CN,2021-01-10 05:10:08
396,Waipawa,-41.4122,175.5153,68.0,72,20,25.32,NZ,2021-01-10 05:13:53
397,Kaeo,-35.1,173.7833,70.0,86,79,1.99,NZ,2021-01-10 05:12:10
398,Agropoli,40.3469,14.9966,57.0,91,100,5.99,IT,2021-01-10 05:13:54
399,Isiro,2.7739,27.616,65.46,90,5,2.24,CD,2021-01-10 05:13:54
400,Gogrial,8.5332,28.1004,64.47,28,46,5.97,SS,2021-01-10 05:13:54
401,Kyshtovka,56.555,76.6271,9.01,95,100,6.98,RU,2021-01-10 05:13:54
402,Coquimbo,-29.9533,-71.3436,55.4,88,0,3.44,CL,2021-01-10 05:09:09
403,Inuvik,68.3499,-133.7218,1.4,85,1,5.75,CA,2021-01-10 05:13:54
404,Pinotepa Nacional,16.3167,-98.0167,70.72,93,4,2.53,MX,2021-01-10 05:13:55
405,Jyvaskyla,62.2415,25.7209,9.0,85,90,5.75,FI,2021-01-10 05:13:55
406,Bokaa,-24.45,26.0167,75.2,73,0,5.75,BW,2021-01-10 05:13:55
407,Gallipoli,40.4103,26.6708,50.0,93,75,12.66,TR,2021-01-10 05:13:55
408,Yakeshi,49.2833,120.7333,-8.82,88,98,4.21,CN,2021-01-10 05:13:55
409,Artyom,40.4723,50.333,41.0,93,90,9.22,AZ,2021-01-10 05:13:55
410,Olafsvik,64.8945,-23.7142,24.71,86,68,7.16,IS,2021-01-10 05:13:55
411,Wanaka,-44.7,169.15,64.78,49,73,9.53,NZ,2021-01-10 05:13:55
412,Taber,49.8167,-112.1518,24.8,86,13,11.5,CA,2021-01-10 05:13:55
413,Hof,50.3167,11.9167,28.0,80,76,2.01,DE,2021-01-10 05:13:56
414,Buchanan,5.8808,-10.0467,77.65,87,61,5.7,LR,2021-01-10 05:13:56
415,Banff,51.1762,-115.5698,26.6,79,28,8.05,CA,2021-01-10 05:13:56
416,Nioro,13.35,-15.75,67.62,40,49,9.86,GM,2021-01-10 05:13:56
417,Ostrovnoy,68.0531,39.5131,4.05,92,85,12.01,RU,2021-01-10 05:13:56
418,Igurubi,-4.0,33.7,66.4,84,100,1.23,TZ,2021-01-10 05:13:56
419,Los Llanos De Aridane,28.6585,-17.9182,60.8,55,20,2.3,ES,2021-01-10 05:13:57
420,San Rafael,-34.6177,-68.3301,70.84,57,19,2.8,AR,2021-01-10 05:13:57
421,Barabinsk,55.3571,78.357,8.47,95,100,10.96,RU,2021-01-10 05:13:57
422,Flin Flon,54.7682,-101.865,18.28,97,0,9.98,CA,2021-01-10 05:13:57
423,Broken Hill,-31.95,141.4333,93.2,17,0,12.66,AU,2021-01-10 05:13:57
424,Toccoa,34.5773,-83.3324,32.0,86,1,3.78,US,2021-01-10 05:13:57
425,Chiautla,19.5333,-98.8833,57.2,58,75,5.75,MX,2021-01-10 05:13:57
426,Nalut,30.3333,10.85,66.52,27,0,20.85,LY,2021-01-10 05:13:57
427,Buala,-8.145,159.5921,85.95,70,82,7.94,SB,2021-01-10 05:10:02
428,Salumbar,24.1333,74.05,60.8,94,90,4.61,IN,2021-01-10 05:13:57
429,Svetlogorsk,52.6333,29.7333,18.93,97,86,5.53,BY,2021-01-10 05:13:58
430,Nyurba,63.2842,118.3319,-21.33,86,98,5.79,RU,2021-01-10 05:13:58
431,Nouakchott,18.0858,-15.9785,60.8,51,0,23.02,MR,2021-01-10 05:13:58
432,Tuscaloosa,33.2098,-87.5692,37.4,70,90,9.22,US,2021-01-10 05:10:21
433,Ust-Kulom,61.6864,53.6902,-1.89,92,99,6.4,RU,2021-01-10 05:13:59
434,Forestville,38.8451,-76.875,39.2,56,1,14.97,US,2021-01-10 05:13:59
435,Torit,4.4133,32.5678,79.39,36,72,0.67,SS,2021-01-10 05:13:59
436,Namibe,-15.1961,12.1522,68.43,77,43,3.51,AO,2021-01-10 05:13:59
437,Oyo,7.85,3.9333,72.14,92,0,2.33,NG,2021-01-10 05:11:00
438,Ahipara,-35.1667,173.1667,68.16,71,46,10.36,NZ,2021-01-10 05:13:59
439,Ventspils,57.3894,21.5606,24.8,100,0,4.61,LV,2021-01-10 05:13:59
440,Kawalu,-7.3817,108.2082,81.0,77,95,4.12,ID,2021-01-10 05:14:00
441,Belvedere Marittimo,39.6179,15.8617,48.99,93,75,4.61,IT,2021-01-10 05:14:00
442,Gwadar,25.1216,62.3254,61.41,30,0,17.22,PK,2021-01-10 05:14:01
443,La Ronge,55.1001,-105.2842,17.6,79,45,3.44,CA,2021-01-10 05:14:01
444,Xinpu,34.5997,119.1594,37.36,55,34,9.89,CN,2021-01-10 05:14:01
445,Ardakan,32.31,54.0175,23.0,46,0,2.3,IR,2021-01-10 05:14:01
446,Talara,-4.5772,-81.2719,71.46,78,71,12.59,PE,2021-01-10 05:14:01
447,Bilma,18.6853,12.9164,66.78,25,0,8.43,NE,2021-01-10 05:14:01
448,Cairns,-16.9167,145.7667,81.0,89,40,5.75,AU,2021-01-10 05:14:02
449,Dowa,-13.654,33.9375,66.2,94,75,4.65,MW,2021-01-10 05:14:02
450,Rehoboth,-23.3167,17.0833,71.02,65,100,3.94,NA,2021-01-10 05:14:03
451,Bairiki,1.3292,172.9752,84.2,74,40,14.97,KI,2021-01-10 05:14:03
452,Linxia,35.6003,103.2064,18.64,66,100,5.91,CN,2021-01-10 05:14:03
453,Sao Filipe,14.8961,-24.4956,71.51,71,70,16.15,CV,2021-01-10 05:13:54
454,Aitape,-3.1374,142.3475,84.88,72,99,5.35,PG,2021-01-10 05:14:03
455,Sovetskiy,61.3614,63.5842,-15.52,89,91,5.12,RU,2021-01-10 05:14:03
456,Mareeba,-17.0,145.4333,81.0,89,40,5.75,AU,2021-01-10 05:14:04
457,Rudnogorsk,57.2639,103.7519,0.5,93,100,8.43,RU,2021-01-10 05:14:04
458,Iqaluit,63.7506,-68.5145,12.2,85,90,4.61,CA,2021-01-10 05:14:04
459,Namalenga,-10.95,39.1,75.65,90,100,5.14,TZ,2021-01-10 05:14:05
460,Rio Cuarto,-33.1307,-64.3499,66.99,90,0,10.0,AR,2021-01-10 05:14:05
461,Male,4.1748,73.5089,86.0,70,75,5.75,MV,2021-01-10 05:14:05
462,Nuevo Progreso,23.1667,-97.95,64.0,75,100,1.99,MX,2021-01-10 05:14:07
463,Svitavy,49.7559,16.4683,28.99,99,75,2.86,CZ,2021-01-10 05:14:07
464,Sibolga,1.7427,98.7792,85.71,63,69,1.99,ID,2021-01-10 05:14:07
465,Isla Mujeres,21.2311,-86.731,73.99,94,40,3.44,MX,2021-01-10 05:14:07
466,Litovko,49.2361,135.1742,-6.77,67,12,4.07,RU,2021-01-10 05:14:07
467,Porbandar,21.6422,69.6093,66.2,52,19,3.44,IN,2021-01-10 05:14:08
468,Imbituba,-28.24,-48.6703,78.8,83,20,3.44,BR,2021-01-10 05:14:08
469,Roebourne,-20.7833,117.1333,105.33,16,10,13.29,AU,2021-01-10 05:14:08
470,Hay River,60.8156,-115.7999,23.0,74,0,6.91,CA,2021-01-10 05:14:08
471,The Valley,18.217,-63.0578,78.8,78,40,6.91,AI,2021-01-10 05:14:08
472,Panjab,34.388,67.0233,10.92,67,0,4.99,AF,2021-01-10 05:14:08
473,Poso,-1.3959,120.7524,86.81,63,21,5.79,ID,2021-01-10 05:14:08
474,Garwolin,51.8975,21.6147,33.01,50,95,6.89,PL,2021-01-10 05:14:08
475,Jingdezhen,29.2947,117.2079,46.9,42,12,3.65,CN,2021-01-10 05:14:09
476,Christchurch,-43.5333,172.6333,68.0,68,57,13.8,NZ,2021-01-10 05:10:53
477,Diffa,13.3154,12.6113,66.65,33,0,10.67,NE,2021-01-10 05:14:09
478,Havre-Saint-Pierre,50.2334,-63.5986,21.2,73,1,10.36,CA,2021-01-10 05:14:09
479,Kashi,39.4547,75.9797,14.0,85,75,6.71,CN,2021-01-10 05:14:09
480,Nichinan,31.6,131.3667,46.4,31,20,5.75,JP,2021-01-10 05:14:09
481,Lethem,3.3803,-59.7968,75.04,85,94,8.25,GY,2021-01-10 05:14:09
482,Livadia,38.435,22.8739,57.99,82,84,4.09,GR,2021-01-10 05:14:10
483,Kemijarvi,66.7131,27.4306,0.91,92,84,6.33,FI,2021-01-10 05:14:10
484,Coolum Beach,-26.5333,153.1,78.01,77,89,5.01,AU,2021-01-10 05:14:10
485,Port Hedland,-20.3167,118.5667,105.8,17,33,12.66,AU,2021-01-10 05:14:10
486,Nova Venecia,-18.7106,-40.4006,72.79,94,46,3.22,BR,2021-01-10 05:13:21
487,Zomin,39.9606,68.3958,30.2,80,0,1.72,UZ,2021-01-10 05:14:10
488,Paso De Carrasco,-34.8603,-56.0522,64.0,77,0,4.61,UY,2021-01-10 05:14:10
489,Taua,-5.9667,-40.3,73.63,74,85,7.65,BR,2021-01-10 05:14:10
490,Son La,21.3167,103.9,50.09,47,95,4.47,VN,2021-01-10 05:14:11
491,Nago,26.5881,127.9761,62.6,48,75,14.97,JP,2021-01-10 05:14:11
492,Maniitsoq,65.4167,-52.9,26.51,89,100,9.01,GL,2021-01-10 05:14:11
493,Naryan-Mar,67.6713,53.087,-10.07,85,0,6.06,RU,2021-01-10 05:14:11
494,Mankono,8.0586,-6.1897,73.99,78,9,5.14,CI,2021-01-10 05:14:11
495,Ballina,-28.8667,153.5667,79.0,53,40,14.97,AU,2021-01-10 05:14:11
496,Portland,45.5234,-122.6762,44.6,65,75,16.11,US,2021-01-10 05:09:56
497,Hasaki,35.7333,140.8333,45.0,28,20,6.91,JP,2021-01-10 05:12:49
498,Usakos,-22.0,15.6,66.99,82,100,6.2,NA,2021-01-10 05:14:12
499,Warren,39.4334,-84.1666,26.6,100,1,0.89,US,2021-01-10 05:14:12
500,Kiyasovo,56.3491,53.1244,14.0,89,100,10.0,RU,2021-01-10 05:14:12
501,Burnie,-41.0667,145.9167,72.0,67,52,11.01,AU,2021-01-10 05:14:12
502,Pocoes,-14.5297,-40.3653,67.5,96,72,5.88,BR,2021-01-10 05:14:12
503,Avera,33.194,-82.5271,34.0,93,1,4.61,US,2021-01-10 05:14:13
504,Dingle,10.9995,122.6711,76.32,87,100,15.21,PH,2021-01-10 05:14:13
505,Nazarovo,56.0064,90.3914,6.96,94,100,9.75,RU,2021-01-10 05:14:13
506,Kainantu,-6.2887,145.8655,74.07,73,100,3.29,PG,2021-01-10 05:14:13
507,Hengyang,26.8881,112.615,45.19,53,98,5.86,CN,2021-01-10 05:14:13
508,Phan Thiet,10.9333,108.1,81.39,58,69,11.68,VN,2021-01-10 05:14:13
509,Naze,28.3667,129.4833,51.8,76,75,10.36,JP,2021-01-10 05:14:14
510,Russell,32.3502,-85.1999,35.6,69,90,6.91,US,2021-01-10 05:14:14
511,Muros,42.7762,-9.0603,46.99,72,99,5.99,ES,2021-01-10 05:14:14
512,Pori,61.4833,21.7833,21.2,93,90,11.5,FI,2021-01-10 05:14:14
513,Blagoyevo,63.3667,47.9167,-4.04,91,85,5.66,RU,2021-01-10 05:14:14
514,Kodinar,20.7903,70.7031,81.95,49,3,9.55,IN,2021-01-10 05:14:14
515,Tres Palos,18.1833,-101.6167,66.4,83,0,2.51,MX,2021-01-10 05:14:15
516,Yulara,-25.2406,130.9889,96.8,11,0,6.91,AU,2021-01-10 05:14:15
517,Aksarka,66.5606,67.7975,-19.82,87,81,10.78,RU,2021-01-10 05:14:15
518,East Wenatchee Bench,47.4257,-120.2812,36.0,100,90,0.51,US,2021-01-10 05:14:15
519,Sarkand,45.41,79.9186,23.45,78,7,1.59,KZ,2021-01-10 05:14:15
520,Champaign,40.1334,-88.2001,28.4,74,90,6.91,US,2021-01-10 05:14:15
521,Krasnodon,48.2923,39.7373,29.14,93,66,10.02,UA,2021-01-10 05:13:18
522,Karachi,24.9056,67.0822,60.8,23,0,5.75,PK,2021-01-10 05:14:15
523,Panacan,9.2463,118.4082,87.8,66,75,25.32,PH,2021-01-10 05:14:16
524,Fort Nelson,58.8053,-122.7002,5.0,85,75,2.3,CA,2021-01-10 05:14:16
525,Teknaf,20.8624,92.3058,80.58,39,8,4.85,BD,2021-01-10 05:14:16
526,Djenne,13.9061,-4.5533,71.89,21,0,6.17,ML,2021-01-10 05:14:16
527,Ishigaki,24.3448,124.1572,59.0,58,75,11.5,JP,2021-01-10 05:14:16
528,Bathsheba,13.2167,-59.5167,78.8,78,40,21.85,BB,2021-01-10 05:11:09
529,Dehloran,32.6941,47.2679,52.92,39,0,1.7,IR,2021-01-10 05:14:16
530,Ensley,30.5188,-87.2728,35.01,75,1,7.02,US,2021-01-10 05:14:16
531,Gushikawa,26.3544,127.8686,62.6,48,75,14.97,JP,2021-01-10 05:14:16
532,Dhankuta,26.9833,87.3333,65.19,44,100,3.56,NP,2021-01-10 05:14:17
533,Laguna,38.421,-121.4238,45.0,81,1,4.61,US,2021-01-10 05:14:17
534,Tamandare,-8.7597,-35.1047,76.96,79,76,9.06,BR,2021-01-10 05:14:17
535,Gizo,-8.103,156.8419,85.24,70,56,4.9,SB,2021-01-10 05:14:17
536,Hamilton,39.1834,-84.5333,27.0,93,1,0.69,US,2021-01-10 05:14:17
537,Mumford,5.2618,-0.759,77.94,90,11,8.95,GH,2021-01-10 05:14:17
538,Weligama,5.9667,80.4167,83.44,66,100,4.16,LK,2021-01-10 05:14:17
